custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
s_0,141.0217,38.7292,395,0,117.9956366,0.29237089
s_1,141.0193,38.3175,396,0,117.2497011,0.291557376
s_2,140.6453,36.5914,447,0,84.84969814,0.25512043
s_3,140.9286,38.2661,164,0,441.7464091,0.770240247
s_4,140.4892,36.1587,254,0,279.4887446,0.475617004
s_5,140.191,37.1232,511,0,56.79664388,0.220142704
s_6,140.4102,36.5516,282,0,237.5975634,0.423847486
s_7,140.1804,36.5428,384,0,126.5140312,0.301613738
s_8,140.0751,36.548,287,0,230.6499702,0.415717473
s_9,139.7159,36.7261,430,0,94.49683517,0.266257525
s_10,141.0018,37.2338,277,0,244.7079635,0.432286251
s_11,140.3619,37.3959,382,0,128.1259343,0.303354403
s_12,140.093,37.1616,413,0,105.2598085,0.27836022
s_13,140.2246,35.7237,249,0,287.4900586,0.486152416
s_14,140.567,37.4343,641,0,26.03380328,0.171485175
s_15,141.1173,38.9334,466,0,75.2582782,0.243681662
s_16,140.2373,36.3851,347,0,159.7184845,0.337241527
s_17,141.5079,38.302,439,0,89.25738621,0.260248495
s_18,140.8924,37.9411,368,0,139.9766172,0.316096606
s_19,140.7227,37.4703,776,0,12.3629869,0.138917357
s_20,140.1781,36.7342,494,0,63.13536945,0.228505696
s_21,140.1401,36.3701,348,0,158.7223747,0.336173752
s_22,140.6344,37.2796,641,0,26.03380328,0.171485175
s_23,140.4528,36.369,225,0,327.9339623,0.543599431
s_24,141.3116,38.7349,469,0,73.84997864,0.241964502
s_25,140.3013,36.5566,334,0,173.1992897,0.351734948
s_26,141.532,39.0307,776,0,12.3629869,0.138917357
s_27,140.9853,37.6389,264,0,263.952376,0.455802393
s_28,141.8567,39.2699,776,0,12.3629869,0.138917357
s_29,140.9632,37.4061,393,0,119.5015271,0.294010972
s_30,140.3689,37.2844,331,0,176.4530334,0.355249667
s_31,140.9871,37.4911,265,0,262.4334928,0.453907308
s_32,140.6544,36.8808,776,0,12.3629869,0.138917357
s_33,141.511,38.7261,401,0,113.5891783,0.287553746
s_34,141.3512,38.8654,365,0,142.6489832,0.318960859
s_35,141.251,38.5877,397,0,116.5084073,0.29074817
s_36,140.6306,35.9766,272,0,251.9806957,0.441051391
s_37,140.9192,37.7946,250,0,285.8775696,0.484009893
s_38,140.3181,36.8369,443,0,87.02492123,0.25766013
s_39,140.0225,36.8578,343,0,163.7607167,0.341578092
s_40,140.6198,36.3631,242,0,298.9456253,0.501671692
s_41,141.1388,39.3206,241,0,300.6057962,0.503966127
s_42,140.7073,36.7126,302,0,210.7833575,0.393021653
s_43,141.3826,39.825,506,0,58.58757299,0.222541115
s_44,140.3976,36.6405,641,0,26.03380328,0.171485175
s_45,140.538,37.4894,776,0,12.3629869,0.138917357
s_46,140.9654,38.5801,216,0,343.8960842,0.568612097
s_47,141.4053,39.019,776,0,12.3629869,0.138917357
s_48,140.7342,37.6798,465,0,75.73390764,0.244259225
s_49,140.6008,37.8453,179,0,412.8958685,0.699423288
s_50,140.575,36.7955,776,0,12.3629869,0.138917357
s_51,141.3254,38.786,457,0,79.65327927,0.248975421
s_52,140.8871,38.4466,294,0,221.1969847,0.404823178
s_53,140.5954,36.3526,259,0,271.6420026,0.465508686
s_54,141.4428,38.6416,317,0,192.3663416,0.372577669
s_55,140.7593,37.5022,776,0,12.3629869,0.138917357
s_56,140.7129,39.174,641,0,26.03380328,0.171485175
s_57,141.0013,38.969,441,0,88.13391348,0.258948144
s_58,140.0494,35.9114,245,0,294.0003559,0.494906438
s_59,140.1948,36.0729,146,0,476.2840071,0.875522439
s_60,140.6362,38.3173,641,0,26.03380328,0.171485175
s_61,140.3386,37.2006,303,0,209.5107569,0.391592488
s_62,140.7804,38.5793,359,0,148.1392156,0.324840407
s_63,141.8233,39.2741,776,0,12.3629869,0.138917357
s_64,140.0577,35.7926,240,0,302.2717858,0.506280663
s_65,140.314,36.0864,252,0,282.6708814,0.479778445
s_66,139.9842,36.6959,344,0,162.7414488,0.340484013
s_67,139.7694,36.7084,327,0,180.8763679,0.360041452
s_68,141.2809,38.4282,260,0,270.0914357,0.463536032
s_69,141.6377,38.9207,442,0,87.57761797,0.258302606
s_70,140.8087,37.3363,477,0,70.22748096,0.237496315
s_71,139.9309,37.4775,363,0,144.4573544,0.320898013
s_72,141.5378,39.3367,192,0,388.1639527,0.647420094
s_73,140.4264,37.353,776,0,12.3629869,0.138917357
s_74,141.5709,38.9017,208,0,358.4013521,0.592759241
s_75,140.0227,36.4368,320,0,188.8540005,0.368730322
s_76,139.8048,36.2863,223,0,331.4464559,0.548974497
s_77,140.5703,37.2169,776,0,12.3629869,0.138917357
s_78,140.3196,35.9538,180,0,410.9810713,0.695142478
s_79,141.9336,39.4734,776,0,12.3629869,0.138917357
s_80,140.0825,36.9432,315,0,194.7393111,0.375185373
s_81,140.8708,38.1037,184,0,403.3397996,0.678507867
s_82,139.9652,36.1844,240,0,302.2717858,0.506280663
s_83,140.6212,38.0079,325,0,183.1247763,0.362483852
s_84,140.4381,37.6031,405,0,110.7423341,0.284425607
s_85,140.3582,36.7763,397,0,116.5084073,0.29074817
s_86,141.0473,39.3434,312,0,198.3461445,0.379162839
s_87,140.1558,36.5288,339,0,167.8963886,0.346022278
s_88,141.0983,39.2569,416,0,103.2745306,0.276148875
s_89,140.5484,36.6922,776,0,12.3629869,0.138917357
s_90,140.9702,37.0264,208,0,358.4013521,0.592759241
s_91,141.3909,39.1809,776,0,12.3629869,0.138917357
s_92,140.1295,36.7638,384,0,126.5140312,0.301613738
s_93,139.8731,35.9571,216,0,343.8960842,0.568612097
s_94,140.9031,37.0917,439,0,89.25738621,0.260248495
s_95,141.4514,38.5769,463,0,76.69457695,0.245422218
s_96,139.3778,35.0966,600,0,33.08965542,0.184442691
s_97,140.7928,36.9066,159,0,451.3764088,0.796974631
s_98,139.3253,36.4105,357,0,150.0130635,0.326846437
s_99,140.5546,37.0893,776,0,12.3629869,0.138917357
s_100,140.7822,37.976,166,0,437.8926225,0.76001999
s_101,140.0901,36.1256,227,0,324.442043,0.538323866
s_102,139.8637,36.5595,277,0,244.7079635,0.432286251
s_103,141.1527,39.1453,316,0,193.5496764,0.373877184
s_104,141.6775,39.463,776,0,12.3629869,0.138917357
s_105,140.1326,37.3963,641,0,26.03380328,0.171485175
s_106,141.4379,39.6339,776,0,12.3629869,0.138917357
s_107,141.0822,39.9203,258,0,273.1988558,0.467497414
s_108,140.4781,37.7624,326,0,181.9974965,0.361258715
s_109,140.3766,37.7643,285,0,233.4094561,0.418933503
s_110,141.3015,39.334,776,0,12.3629869,0.138917357
s_111,141.7093,39.0815,321,0,187.6957274,0.367464664
s_112,140.6027,38.0091,468,0,74.31633293,0.242534318
s_113,139.9082,36.0698,210,0,354.7489509,0.586541122
s_114,141.8034,39.8491,776,0,12.3629869,0.138917357
s_115,141.3423,40.2383,641,0,26.03380328,0.171485175
s_116,139.7676,36.56,304,0,208.2445988,0.390173203
s_117,140.2144,37.2822,403,0,112.156802,0.285981518
s_118,139.4221,36.8065,641,0,26.03380328,0.171485175
s_119,140.2869,36.1901,242,0,298.9456253,0.501671692
s_120,140.4903,35.8889,146,0,476.2840071,0.875522439
s_121,139.9889,36.1112,158,0,453.3006379,0.802535068
s_122,141.9087,39.7435,776,0,12.3629869,0.138917357
s_123,139.9264,36.8061,320,0,188.8540005,0.368730322
s_124,139.9826,36.3061,164,0,441.7464091,0.770240247
s_125,140.864,39.0094,641,0,26.03380328,0.171485175
s_126,140.5974,37.6636,776,0,12.3629869,0.138917357
s_127,139.9024,35.7871,142,0,483.8762778,0.902739349
s_128,141.4245,40.1533,776,0,12.3629869,0.138917357
s_129,140.8441,38.1133,438,0,89.8246063,0.260903352
s_130,139.5195,35.4991,367,0,140.8620774,0.317045889
s_131,140.1075,37.5472,188,0,395.7320299,0.662616397
s_132,140.3763,37.0237,437,0,90.39551092,0.261561359
s_133,141.071,38.5907,406,0,110.0417572,0.283653691
s_134,141.3958,41.2256,245,0,294.0003559,0.494906438
s_135,140.6512,38.7989,401,0,113.5891783,0.287553746
s_136,139.2894,36.1131,275,0,247.5976163,0.435752111
s_137,139.8114,35.6553,153,0,462.905823,0.831484527
s_138,141.1477,39.6954,346,0,160.720353,0.33831579
s_139,141.3296,39.7844,776,0,12.3629869,0.138917357
s_140,139.7184,36.8153,534,0,49.28046323,0.209717013
s_141,140.298,35.8307,215,0,345.6936482,0.571527255
s_142,139.9655,35.7664,233,0,314.0936025,0.523067701
s_143,141.7193,40.4101,406,0,110.0417572,0.283653691
s_144,140.3073,35.779,257,0,274.7619765,0.469502411
s_145,141.1466,39.4846,249,0,287.4900586,0.486152416
s_146,140.4057,38.6001,438,0,89.8246063,0.260903352
s_147,141.679,39.6,776,0,12.3629869,0.138917357
s_148,139.2573,34.3779,510,0,57.15010516,0.220618432
s_149,140.0206,35.7966,246,0,292.3637865,0.492689878
s_150,140.0781,35.6337,194,0,384.3966471,0.640068747
s_151,139.1044,36.1178,511,0,56.79664388,0.220142704
s_152,140.43,36.8683,776,0,12.3629869,0.138917357
s_153,140.2978,38.0813,641,0,26.03380328,0.171485175
s_154,139.8092,35.6473,153,0,462.905823,0.831484527
s_155,139.7526,35.9745,196,0,380.641443,0.632874996
s_156,140.7323,35.8284,260,0,270.0914357,0.463536032
s_157,140.3436,35.5721,279,0,241.8442884,0.428872596
s_158,139.8913,35.693,260,0,270.0914357,0.463536032
s_159,139.6154,36.5509,776,0,12.3629869,0.138917357
s_160,140.0893,36.2137,776,0,12.3629869,0.138917357
s_161,139.3607,36.2913,179,0,412.8958685,0.699423288
s_162,140.0278,37.896,437,0,90.39551092,0.261561359
s_163,139.2726,35.8637,776,0,12.3629869,0.138917357
s_164,139.4826,35.9033,235,0,310.687767,0.518164128
s_165,140.1836,37.9633,190,0,391.9426552,0.654934186
s_166,139.6969,36.0721,199,0,375.0328208,0.622369123
s_167,141.0923,40.4624,305,0,206.9848747,0.388763699
s_168,140.3902,38.4302,440,0,88.6938291,0.259596767
s_169,139.7037,36.185,231,0,317.521493,0.528060554
s_170,139.1847,36.3143,324,0,184.2582236,0.363716939
s_171,140.099,37.9049,363,0,144.4573544,0.320898013
s_172,141.9465,39.6478,776,0,12.3629869,0.138917357
s_173,141.0929,39.6148,508,0,57.86408347,0.221575796
s_174,140.3805,38.3841,406,0,110.0417572,0.283653691
s_175,138.9129,36.144,776,0,12.3629869,0.138917357
s_176,139.7891,35.6698,151,0,466.7379718,0.843629063
s_177,141.488,40.5127,178,0,414.8122499,0.703754664
s_178,139.6864,35.7111,215,0,345.6936482,0.571527255
s_179,140.3301,35.9521,150,0,468.6513792,0.849829027
s_180,139.4534,36.8817,776,0,12.3629869,0.138917357
s_181,141.0118,39.1979,390,0,121.7957658,0.296504256
s_182,140.5637,35.7086,260,0,270.0914357,0.463536032
s_183,139.0174,36.3181,385,0,125.7154788,0.300750532
s_184,139.7963,35.7002,260,0,270.0914357,0.463536032
s_185,141.652,39.802,776,0,12.3629869,0.138917357
s_186,139.7144,36.7488,421,0,100.0489358,0.272536867
s_187,139.8725,37.2544,641,0,26.03380328,0.171485175
s_188,139.7214,35.8098,141,0,485.7669668,0.909797348
s_189,140.1077,35.6075,194,0,384.3966471,0.640068747
s_190,139.5335,36.2343,230,0,319.2436018,0.530591213
s_191,139.8126,37.4508,377,0,132.2431139,0.307791031
s_192,139.6807,37.0701,641,0,26.03380328,0.171485175
s_193,139.7349,35.929,197,0,378.768594,0.629335669
s_194,140.8271,35.7353,291,0,225.2091976,0.409424714
s_195,139.0713,35.9959,500,0,60.81637035,0.225485793
s_196,139.1955,36.3118,267,0,259.4148854,0.450161883
s_197,139.2916,35.7968,399,0,115.0396507,0.289142544
s_198,140.823,35.7342,291,0,225.2091976,0.409424714
s_199,139.6478,35.9071,231,0,317.521493,0.528060554
s_200,139.0786,36.6581,492,0,63.92902909,0.229529539
s_201,139.8873,36.5677,304,0,208.2445988,0.390173203
s_202,139.4379,36.6348,776,0,12.3629869,0.138917357
s_203,139.6334,35.4372,160,0,449.4514196,0.791487222
s_204,139.819,35.6875,151,0,466.7379718,0.843629063
s_205,140.8299,39.5169,641,0,26.03380328,0.171485175
s_206,139.1521,35.2642,267,0,259.4148854,0.450161883
s_207,138.7527,36.5105,641,0,26.03380328,0.171485175
s_208,139.8633,35.6707,150,0,468.6513792,0.849829027
s_209,141.2901,40.2632,468,0,74.31633293,0.242534318
s_210,139.799,35.6486,153,0,462.905823,0.831484527
s_211,139.8972,35.7136,216,0,343.8960842,0.568612097
s_212,139.9176,35.6948,142,0,483.8762778,0.902739349
s_213,139.6144,36.3869,776,0,12.3629869,0.138917357
s_214,141.5977,39.6442,776,0,12.3629869,0.138917357
s_215,141.1709,40.2611,406,0,110.0417572,0.283653691
s_216,139.4659,35.7966,271,0,253.4546523,0.442845229
s_217,139.4213,34.9413,600,0,33.08965542,0.184442691
s_218,139.9027,35.6556,150,0,468.6513792,0.849829027
s_219,139.265,35.6701,322,0,186.5436836,0.366207267
s_220,140.9465,39.6436,496,0,62.35212884,0.227490529
s_221,139.2191,35.9964,776,0,12.3629869,0.138917357
s_222,139.3621,35.4425,171,0,428.2622247,0.735567301
s_223,141.1915,40.0811,510,0,57.15010516,0.220618432
s_224,139.8364,36.8625,328,0,179.7613742,0.358831989
s_225,140.5014,35.6021,260,0,270.0914357,0.463536032
s_226,139.8029,36.9903,641,0,26.03380328,0.171485175
s_227,139.8393,34.7396,600,0,33.08965542,0.184442691
s_228,140.2583,38.2693,484,0,67.2105867,0.233713899
s_229,139.7061,35.5291,150,0,468.6513792,0.849829027
s_230,141.8885,40.0083,475,0,71.11531205,0.238598534
s_231,139.8994,37.3082,510,0,57.15010516,0.220618432
s_232,139.8086,35.6646,151,0,466.7379718,0.843629063
s_233,139.8119,35.7313,144,0,480.0857566,0.88893225
s_234,141.4501,40.037,641,0,26.03380328,0.171485175
s_235,139.9199,35.3738,176,0,418.6493401,0.712572682
s_236,139.8254,35.7259,144,0,480.0857566,0.88893225
s_237,139.8341,35.6627,150,0,468.6513792,0.849829027
s_238,139.3539,35.404,166,0,437.8926225,0.76001999
s_239,138.9695,36.7821,641,0,26.03380328,0.171485175
s_240,139.6472,37.6005,489,0,65.13935073,0.231081813
s_241,141.3669,40.6803,268,0,257.9151869,0.448311197
s_242,139.4156,35.5782,393,0,119.5015271,0.294010972
s_243,141.3374,40.4492,406,0,110.0417572,0.283653691
s_244,140.2671,38.1484,514,0,55.75018732,0.218727189
s_245,139.8623,35.7401,160,0,449.4514196,0.791487222
s_246,139.7533,37.6078,641,0,26.03380328,0.171485175
s_247,139.2246,36.7719,421,0,100.0489358,0.272536867
s_248,139.3933,36.0542,282,0,237.5975634,0.423847486
s_249,139.0504,36.1509,507,0,58.22463152,0.222057455
s_250,140.2417,35.5458,268,0,257.9151869,0.448311197
s_251,139.8351,35.7002,143,0,481.9824927,0.895785061
s_252,141.4451,40.5794,248,0,289.1086093,0.488313101
s_253,140.0454,35.471,170,0,430.1873642,0.740336936
s_254,139.5028,35.6989,270,0,254.9350597,0.444653034
s_255,141.1427,40.8724,405,0,110.7423341,0.284425607
s_256,141.7643,40.182,390,0,121.7957658,0.296504256
s_257,139.4034,35.6301,407,0,109.3455873,0.282885762
s_258,139.9183,34.5956,600,0,33.08965542,0.184442691
s_259,139.1283,35.6437,641,0,26.03380328,0.171485175
s_260,141.1033,40.8564,239,0,303.9435594,0.508615559
s_261,139.1368,36.3479,332,0,175.3624094,0.354070676
s_262,141.1547,40.5846,407,0,109.3455873,0.282885762
s_263,139.1485,35.9118,776,0,12.3629869,0.138917357
s_264,139.3262,35.5749,449,0,83.78313037,0.253868409
s_265,138.4628,35.4966,641,0,26.03380328,0.171485175
s_266,141.7831,40.2686,332,0,175.3624094,0.354070676
s_267,140.1627,38.6079,641,0,26.03380328,0.171485175
s_268,138.9777,35.6247,641,0,26.03380328,0.171485175
s_269,141.0528,40.1009,441,0,88.13391348,0.258948144
s_270,140.5805,39.8133,447,0,84.84969814,0.25512043
s_271,138.925,36.1164,776,0,12.3629869,0.138917357
s_272,140.8084,40.0622,464,0,76.21266741,0.244839404
s_273,139.3806,37.0159,776,0,12.3629869,0.138917357
s_274,140.4758,39.4545,169,0,432.113091,0.745165913
s_275,140.0734,35.2976,460,0,78.15939996,0.247186642
s_276,138.9691,36.0274,641,0,26.03380328,0.171485175
s_277,140.6116,39.5575,338,0,168.945055,0.347150604
s_278,140.2742,38.3902,340,0,166.8536411,0.344900927
s_279,139.3888,36.1478,300,0,213.3479186,0.395910031
s_280,139.1938,36.2431,315,0,194.7393111,0.375185373
s_281,140.3484,38.2608,354,0,152.8654793,0.329900166
s_282,139.2104,36.6998,641,0,26.03380328,0.171485175
s_283,139.5391,35.4541,263,0,265.4776271,0.457712627
s_284,141.712,40.0861,776,0,12.3629869,0.138917357
s_285,139.6223,35.1442,262,0,267.0092312,0.45963819
s_286,140.3866,35.2998,199,0,375.0328208,0.622369123
s_287,141.2813,40.4126,452,0,82.20911447,0.252012204
s_288,139.2626,36.0563,403,0,112.156802,0.285981518
s_289,141.2083,40.615,323,0,185.3978541,0.364958051
s_290,139.4704,35.6539,319,0,190.0185177,0.370004321
s_291,139.8555,35.3033,279,0,241.8442884,0.428872596
s_292,140.7794,39.3183,531,0,50.19718908,0.211023084
s_293,138.921,36.2862,382,0,128.1259343,0.303354403
s_294,139.9924,38.3854,481,0,68.4865183,0.235320767
s_295,138.4765,35.0409,174,0,422.4914799,0.721603875
s_296,139.9916,38.386,481,0,68.4865183,0.235320767
s_297,141.5709,40.2705,776,0,12.3629869,0.138917357
s_298,139.3504,35.3355,260,0,270.0914357,0.463536032
s_299,139.3219,36.4931,776,0,12.3629869,0.138917357
s_300,139.8554,35.3445,187,0,397.6304876,0.666522291
s_301,138.9349,35.3091,283,0,236.1950117,0.422197324
s_302,140.9403,40.4472,166,0,437.8926225,0.76001999
s_303,140.3121,38.7897,389,0,122.5700472,0.297344334
s_304,139.1275,35.7017,776,0,12.3629869,0.138917357
s_305,140.1249,38.4257,518,0,54.38684367,0.216866631
s_306,139.3843,35.899,262,0,267.0092312,0.45963819
s_307,139.6435,34.7983,600,0,33.08965542,0.184442691
s_308,139.0101,36.4619,294,0,221.1969847,0.404823178
s_309,138.7266,35.7025,481,0,68.4865183,0.235320767
s_310,139.836,35.1106,208,0,358.4013521,0.592759241
s_311,139.4771,37.6863,460,0,78.15939996,0.247186642
s_312,140.6513,38.8587,641,0,26.03380328,0.171485175
s_313,139.0828,35.3609,641,0,26.03380328,0.171485175
s_314,140.7161,39.1464,641,0,26.03380328,0.171485175
s_315,138.6015,35.2129,332,0,175.3624094,0.354070676
s_316,140.2892,35.4294,260,0,270.0914357,0.463536032
s_317,139.4648,37.6708,451,0,82.73036924,0.252628056
s_318,140.1006,35.1132,401,0,113.5891783,0.287553746
s_319,141.0145,40.2962,641,0,26.03380328,0.171485175
s_320,139.8821,37.7317,641,0,26.03380328,0.171485175
s_321,140.3481,39.545,173,0,424.4141688,0.726201803
s_322,139.8607,37.6537,365,0,142.6489832,0.318960859
s_323,140.4952,38.9801,641,0,26.03380328,0.171485175
s_324,138.5679,35.6551,373,0,135.6283245,0.311430394
s_325,139.5353,35.8028,242,0,298.9456253,0.501671692
s_326,139.103,34.9653,346,0,160.720353,0.33831579
s_327,140.7178,39.7014,447,0,84.84969814,0.25512043
s_328,140.0519,39.3844,196,0,380.641443,0.632874996
s_329,141.8641,42.6486,158,0,453.3006379,0.802535068
s_330,137.5175,36.2493,776,0,12.3629869,0.138917357
s_331,140.1553,38.1035,468,0,74.31633293,0.242534318
s_332,139.5368,37.2664,479,0,69.35126507,0.236403767
s_333,140.2404,35.3858,373,0,135.6283245,0.311430394
s_334,138.5244,36.4917,311,0,199.561107,0.380506587
s_335,140.5721,39.6634,413,0,105.2598085,0.27836022
s_336,140.2965,38.7686,372,0,136.4875254,0.312353092
s_337,140.919,40.7004,452,0,82.20911447,0.252012204
s_338,140.3869,39.3548,445,0,85.93023914,0.256384282
s_339,139.5199,37.1723,641,0,26.03380328,0.171485175
s_340,139.0993,36.0715,504,0,59.32069917,0.223514487
s_341,140.471,39.1913,330,0,177.549724,0.356436169
s_342,139.0544,34.8158,510,0,57.15010516,0.220618432
s_343,140.043,38.1087,360,0,147.2105543,0.323846176
s_344,138.9128,34.9756,510,0,57.15010516,0.220618432
s_345,140.5573,39.595,181,0,409.0679629,0.690911369
s_346,139.5711,34.8931,600,0,33.08965542,0.184442691
s_347,138.801,35.9954,776,0,12.3629869,0.138917357
s_348,139.7596,38.0631,402,0,112.8707398,0.286765577
s_349,140.9529,40.1391,641,0,26.03380328,0.171485175
s_350,138.9473,35.6133,641,0,26.03380328,0.171485175
s_351,138.4839,36.0956,573,0,38.87798626,0.19404289
s_352,141.5492,39.9398,776,0,12.3629869,0.138917357
s_353,139.4901,35.3385,274,0,249.0521697,0.437504988
s_354,141.2554,41.0844,247,0,290.7331946,0.490492178
s_355,141.1972,41.2949,224,0,329.6876627,0.546274354
s_356,140.6669,39.7739,776,0,12.3629869,0.138917357
s_357,140.7873,40.2153,389,0,122.5700472,0.297344334
s_358,140.9979,41.1976,281,0,239.0066285,0.425509993
s_359,138.3052,35.9157,318,0,191.1892933,0.371286743
s_360,139.3147,37.3421,529,0,50.81852615,0.21190245
s_361,138.4797,35.9696,296,0,218.5546827,0.401809928
s_362,138.1114,36.0451,600,0,33.08965542,0.184442691
s_363,141.3738,40.9664,194,0,384.3966471,0.640068747
s_364,140.4072,39.9819,641,0,26.03380328,0.171485175
s_365,140.5664,40.2676,425,0,97.54169986,0.269711539
s_366,139.9649,35.1384,641,0,26.03380328,0.171485175
s_367,137.5174,36.2493,776,0,12.3629869,0.138917357
s_368,140.5621,39.2978,434,0,92.13054852,0.263554507
s_369,139.126,35.3663,641,0,26.03380328,0.171485175
s_370,140.6399,41.0473,253,0,281.0767321,0.477689081
s_371,139.8123,38.9142,260,0,270.0914357,0.463536032
s_372,139.1554,35.6151,641,0,26.03380328,0.171485175
s_373,139.1454,35.7306,776,0,12.3629869,0.138917357
s_374,139.2044,35.3793,318,0,191.1892933,0.371286743
s_375,139.0953,35.8031,776,0,12.3629869,0.138917357
s_376,138.9198,35.7895,776,0,12.3629869,0.138917357
s_377,139.3909,34.7851,510,0,57.15010516,0.220618432
s_378,139.8816,37.9193,641,0,26.03380328,0.171485175
